id,author,description,clean
684,@anakkampung2600,"DUkung palestine gak harus bgini makanan sama israel gada hubungannya ,Kita enggak beli barang israel pun gak bakal buat mreka sadar Akan kejahatan mreka",dukung palestine gak harus bgini makanan sama israel gada hubungannya kita enggak beli barang israel pun gak bakal buat mreka sadar akan kejahatan mreka
685,@user-cj4ih1kh6v,"Jangan"" emang dia gk prnh beli produk unilever, dia mah stiap beli kbutuhan ya yg di beli..intinya kebutuhan konten",jangan emang dia gk prnh beli produk unilever dia mah stiap beli kbutuhan ya yg di beliintinya kebutuhan konten
686,@novaliaikaleksono945,Gimna nasip ku yg buka warung 😢,gimna nasip ku yg buka warung
687,@Kecebong-ju3ok,Coba saja boikot walaupun susah,coba saja boikot walaupun susah
688,@Alif-cv3by,Boikot selama y produk pembantai manusia freee freeeee falestina,boikot selama produk pembantai manusia freee freeeee falestina
689,@lalabila2958,Maaf sebelumnya kalo produk2 israel diboikot pemerintah harus memberi lapangan pekerjaan untuk kita2 yg bekerja di kfc dan sebagainya ..brapa ribu orang yg kehilangan pekerjaan jika diboikot,maaf sebelumnya kalo produk israel diboikot pemerintah harus memberi lapangan pekerjaan untuk kita yg bekerja di kfc dan sebagainya brapa ribu orang yg kehilangan pekerjaan jika diboikot
690,@adeenjang9572,Semua aplikasi juga diboikot ga?,semua aplikasi juga diboikot ga
691,@jancok9564,Sejak kapan Aqua punya orang israel???,sejak kapan aqua punya orang israel
692,@adetoyib9953,Saya sangat setuju sekali produk yahudi harus diboykot dan jangan dibeli demi palestina.,saya sangat setuju sekali produk yahudi harus diboykot dan jangan dibeli demi palestina
693,@jancok9564,Orang tolol beginilah kerjanya.. Mangkanya ada youtube buat content peringkat orang Tertolol terbodoh Indonesia termasuk no130 Di semua negara. Jadi wajarlah,orang tolol beginilah kerjanya mangkanya ada youtube buat content peringkat orang tertolol terbodoh indonesia termasuk no di semua negara jadi wajarlah
694,@dreamcatcher6700,Apa beda nya masako yang di pegang sama yang kecil? Sama aja wkwkwkw,apa beda nya masako yang di pegang sama yang kecil sama aja wkwkwkw
695,@dreamcatcher6700,Gue bodo amat,gue bodo amat
696,@rudy5018,Masa kecap bango jg 😀 lha sponsornya kan ibu2 indonesia di tv itu,masa kecap bango jg lha sponsornya kan ibu indonesia di tv itu
697,@Aryf-kw5fh,Setuju 👍,setuju
698,@vibe_music8207,Sama aja lu nglakuinnya telat pula,sama aja lu nglakuinnya telat pula
699,@WADAUgaming,Hati2 harus pastikan dulu produk yang mau di boikot itu berasal dari informasi MUI jgn sampai di jadikan alat untuk menyingkirkan pesaing perusaahan yg tidak bertanggung jawab,hati harus pastikan dulu produk yang mau di boikot itu berasal dari informasi mui jgn sampai di jadikan alat untuk menyingkirkan pesaing perusaahan yg tidak bertanggung jawab
700,@mundihartono188,Setuju,setuju
701,@harywahyudi321,Kita sama-sama belajar mencintai produk dalam negeri yuks... Biar bangsa kita tambah maju dan bisa berkontribusi buat mereka semua... 😊,kita samasama belajar mencintai produk dalam negeri yuks biar bangsa kita tambah maju dan bisa berkontribusi buat mereka semua
702,@desysetiawati2258,Kak klo kita belinya sebelum perang Israel dan Palestina itu gpp atau gimana ya?,kak klo kita belinya sebelum perang israel dan palestina itu gpp atau gimana ya
703,@afwan2058,Le Mineral juga punya yahudi,le mineral juga punya yahudi
704,@myway5398,Baru tau kalau royco itu produk Israel,baru tau kalau royco itu produk israel
705,@anglersabtuminggu6769,"Kesukaan gw klo krj tiap hari minumnya beli Aqua,pokoknya Aqua setiap hari",kesukaan gw klo krj tiap hari minumnya beli aquapokoknya aqua setiap hari
706,@sebutsajabram,kan bagus gw dukung israel terkuat,kan bagus gw dukung israel terkuat
707,@arienovember15,Benar. Di sini pemerintah harus bener² mendukung ada nya boikot..masyarakat pun sudah setuju ada nya boikot. Hentikan produk² zionis israel yang ada di indonesia..#freepalestine❤❤❤,benar di sini pemerintah harus bener mendukung ada nya boikotmasyarakat pun sudah setuju ada nya boikot hentikan produk zionis israel yang ada di indonesiafreepalestine
709,@islamhargamati756,Gua pakek semua itu tpi bukan berarti gua dukung Israel,gua pakek semua itu tpi bukan berarti gua dukung israel
710,@indrakusmanaziz2186,Owh ternya banyak ya,owh ternya banyak ya
711,@user-bi7zs2lc7w,Boikot Dagangan zionis penyokong genosida!,boikot dagangan zionis penyokong genosida
712,@febs6294,Saban hari lu udeh pada minum makan begituan pake boikot 😂,saban hari lu udeh pada minum makan begituan pake boikot
713,@uyunjaginuyunja8289,"Tapi kenapa meta ga di boikot seperti watshap, Facebook, instagram kan pnya org yahudi jg??? Memboikot masih pilih pilih😢😢😢😢😢",tapi kenapa meta ga di boikot seperti watshap facebook instagram kan pnya org yahudi jg memboikot masih pilih pilih
714,@sigitadi8557,Buat yg mau aja yg ga mau gak di paksa juga,buat yg mau aja yg ga mau gak di paksa juga
715,@brodenhazard5213,"Suruh boikat tp g brani hapus wa, fb, ig, tiktok, Youtube. Wah wah,, konsisten donk.",suruh boikat tp brani hapus wa fb ig tiktok youtube wah wah konsisten donk
716,@jakadierameta8869,Siap nganggur..siappp.!!!!!😂😂😂😂😂,siap nganggursiappp
717,@yoyoallexa2296,ALHAMDULILLAH PELAN2 SUDAH BERALIH MERK ❤❤❤,alhamdulillah pelan sudah beralih merk
718,@muhammadari8090,Di tv kok gua liat produk aqua sama pepsodent msh gencar ya,di tv kok gua liat produk aqua sama pepsodent msh gencar ya
719,@user-xu3ph9gc8m,Postingan itu harus dipikir pikir lagi,postingan itu harus dipikir pikir lagi
720,@ayudemesya7954,Lah kenapa gak boleh kan semua kebutuhan kita dari semua barang itu jadi knp kita gak boleh aneh,lah kenapa gak boleh kan semua kebutuhan kita dari semua barang itu jadi knp kita gak boleh aneh
721,@dreamcatcher6700,Biasa orang aneh,biasa orang aneh
722,@Devan.Gidara,"Kecap ABC dan saos ABC, itu juga g boleh itu dari Israel",kecap abc dan saos abc itu juga boleh itu dari israel
723,@user-xl7po3xh8p,Mengapa orang² tidak boleh beli barang priduk istael,mengapa orang tidak boleh beli barang priduk istael
724,@popolandkuppatiktok9686,Emang dengan lo ga beli dagangan israel perang mereka akan berhenti? Pake logika bagi penjual kecil yg sudah terlanjur stok barang lama. Menghargai atau meembela boleh asal masuk akal. Dasar agama rasis apa2 dirasisin,emang dengan lo ga beli dagangan israel perang mereka akan berhenti pake logika bagi penjual kecil yg sudah terlanjur stok barang lama menghargai atau meembela boleh asal masuk akal dasar agama rasis apa dirasisin
725,@dreamcatcher6700,Indonesia warga semakin diot wkwkw,indonesia warga semakin diot wkwkw
726,@jasmarijr88,Saya akan tetep beli kalok udah sampai warung-warung,saya akan tetep beli kalok udah sampai warungwarung
728,@MobileLegends-oy2xs,Facebook. Whatsapp. Miliki siapa ya,facebook whatsapp miliki siapa ya
729,@rudiperadi-li7pd,"Produk Pro israel / pembawa sial Unilever  Danone  Aqua  Oreo Susu SGM Susu Dancow  Hewlett packard  Siemens  Puma AXA Coca cola, sprite, fanta.  Pepsi  Mcdonald  Starbuck  Pizza hut  Burger king KFC Nestle Rokok Marlboro  Rokok Lucky strike",produk pro israel pembawa sial unilever danone aqua oreo susu sgm susu dancow hewlett packard siemens puma axa coca cola sprite fanta pepsi mcdonald starbuck pizza hut burger king kfc nestle rokok marlboro rokok lucky strike
730,@nasigorengpecelesteh1506,Unilivir itu boikot,unilivir itu boikot
731,@Pnyok37837,"Tapi kenapa ya, walaupun kita udah gk beli itu, belum ada perubahan di Palestina dan Israel #savepalestine",tapi kenapa ya walaupun kita udah gk beli itu belum ada perubahan di palestina dan israel savepalestine
732,@avivah1183,Bohong yang setuju bohong laike 👇,bohong yang setuju bohong laike
733,@user-wu4xf4yb4t,INDONESIA MAKIN IDIOT !!!,indonesia makin idiot
734,@bambangrembang4772,jangan jadi orang bodoh....,jangan jadi orang bodoh
735,@andrewsabaresabarus2645,"Ia tolong anda juga jangan pakai youtube,fb,dll krn produk amerika dan pendukung israel. 😂😂bodohnya produk2 di indonesia punya pabrik dan karyawan semua warna indonesia. akhirnya banyak phk warga indonesia.",ia tolong anda juga jangan pakai youtubefbdll krn produk amerika dan pendukung israel bodohnya produk di indonesia punya pabrik dan karyawan semua warna indonesia akhirnya banyak phk warga indonesia
736,@CadelBARBAR,ciri² org yg otaknya d ganti pipa rucika makannya tolol nya mengalir jauh🗿,ciri org yg otaknya ganti pipa rucika makannya tolol nya mengalir jauh
737,@966baim9,kita beli produk Jepang China dan produc perusahaan kita sendiri saja.,kita beli produk jepang china dan produc perusahaan kita sendiri saja
738,@tugimankds9500,"knapa masih pakai hp,hp kan produk yahudi",knapa masih pakai hphp kan produk yahudi
739,@endonarianto6185,"Selagi ada produk sejenis dan fungsi yg sama, g ada salah\'y pake produk tsbt yg trpenting gak ada sangkut paut\'y dngn ISRAEL Konten yg edukatif 👍👍",selagi ada produk sejenis dan fungsi yg sama ada salahy pake produk tsbt yg trpenting gak ada sangkut pauty dngn israel konten yg edukatif
740,@krisboy3812,"GUA PUNYA TOKO DI SIRAEL.. TRUS GUA BAGI-BAGI INDOMIE KE TENTARA ISRAEL. LALU KALIAN MEM BOIKOT INDOMIE..?? SEBALIKNYA, BANYAK PERUSAHAAN YANG KALIAN BOIKOT MENYISIHKAN SEBAGIAN RiZKI NYA UNTUK FAKIR MISKIN, YATIM PIATU,  KORBAN BENCANA ALAM DLL. karna Banyak pemiliknya yang muslim juga di INDONESIA. SEMUA TERGANTUNG PEMILIK/PEMIMPIN. BEDA TEMPAT, BEDA MANAGEMENT. BEGITU ANALOGINYA.",gua punya toko di sirael trus gua bagibagi indomie ke tentara israel lalu kalian mem boikot indomie sebaliknya banyak perusahaan yang kalian boikot menyisihkan sebagian rizki nya untuk fakir miskin yatim piatu korban bencana alam dll karna banyak pemiliknya yang muslim juga di indonesia semua tergantung pemilikpemimpin beda tempat beda management begitu analoginya
741,@dahnurinuri-ic1ww,Padahal aqua asli wonosobo,padahal aqua asli wonosobo
742,@user-dv1ib6nz3t,Indonesia sedang jadi marketing😂😂 kenapa ga dari dulu AQUA di ttup dll. Hadeuh pasar tradisonal di tutup alfa.indomart di buka . Hadeuh. Bpibu pinter banget sampai dpet gelar. S.h.s.e.s.s.s.s. es.nong nong,indonesia sedang jadi marketing kenapa ga dari dulu aqua di ttup dll hadeuh pasar tradisonal di tutup alfaindomart di buka hadeuh bpibu pinter banget sampai dpet gelar shsessss esnong nong
743,@muhidinenon7736,toko/produk/pabrik yahudi biar ada Di indonesia yg mendukung yahudi penjajah itu ke untungan NY dia kirim ke negara ny buat beli senjata rudal nuklir bom buat bantai umat islam Di dunia mikir waras anda coba cari info klo anda ketinggalan info nya bro,tokoprodukpabrik yahudi biar ada di indonesia yg mendukung yahudi penjajah itu ke untungan ny dia kirim ke negara ny buat beli senjata rudal nuklir bom buat bantai umat islam di dunia mikir waras anda coba cari info klo anda ketinggalan info nya bro
744,@moviess78,BOIKOT PRODUK PALESTINE💪,boikot produk palestine
745,@Numacan19,Ifucutdgjyuzhz😡🥵du❤😡w😡us😡r😡d🥵🥵😎🥵w🥵r😡👂e🥵😎🥵eyd👂🥵🖕🥵😎😡🖕🥵🖕😡🖕🥵wuiu🖕I🖕uwueudhsjsujajqi🖕O🖕🥵🖕🥵😎👂😎😡👂😎😡😎👂w😡😡😎y❤🥵😎🥵😎😤❤😡uhe😡shwudhdhbdhdnd fueisi🥵🖕ue🥵eyeodooejw🥵iehijdje🥵😤😤🖕iedhjd🥵🖕😡👂😎👂❤ue🥵🖕😤🖕😤😤🖕😡❤😡❤👂r👂syjsjdkdbcjrbps😤q🥵🖕😡I❤kje😡👂sndjdjdoe😤s😡djjdjdidjeidbudhujmkm🖕🖕👂😎u🥵ri❤😡👂o👂😤👂O🥵w🥵😎🥵😎indjdjfvjbjndjmdnhxznjrjmrjwoo😤😎🥵urhid,ifucutdgjyuzhz du us eyd wuiu uwueudhsjsujajqi uhe shwudhdhbdhdnd fueisi ue eyeodooejw iehijdje iedhjd ue syjsjdkdbcjrbps kje sndjdjdoe djjdjdidjeidbudhujmkm ri indjdjfvjbjndjmdnhxznjrjmrjwoo urhid
746,@muhidinenon7736,mulai sekarang gua benci produk/toko2 nya bangsa yahudi penjajah bangsat saya lebih memilih produk yg laen dan toko yg laen guru agama saya sudah Lama ngasih tau jgn beli produk yahudi penjajah keuntungan NY dia kirim ke negara ny buat beli bom rudal nuklir tuk merangin bantai Muslim di dunia anda harus mikir waras,mulai sekarang gua benci produktoko nya bangsa yahudi penjajah bangsat saya lebih memilih produk yg laen dan toko yg laen guru agama saya sudah lama ngasih tau jgn beli produk yahudi penjajah keuntungan ny dia kirim ke negara ny buat beli bom rudal nuklir tuk merangin bantai muslim di dunia anda harus mikir waras
747,@notraitor1489,iklan,iklan
748,@ViviArtika,klo gw beli semua terserah dri israel,klo gw beli semua terserah dri israel
749,@kurniakings9209,Iponku beli nie.. mau ganti pipo aja 😁😁😁,iponku beli nie mau ganti pipo aja
750,@ReD-fg2ch,kenapa produk Israel.masih di jual goblok banget 🖕🖕🖕🖕,kenapa produk israelmasih di jual goblok banget
751,@kanovra4031,enak buatan dlm negri. lbh mantap rasanya,enak buatan dlm negri lbh mantap rasanya
752,@Laelae_Mboda,Aneh2 saja Para warga Negara ini...BOIKOTNYA di nampakkan di Kamera. Sebaliknya Produk yg mau di BOIKOT Kenyataannya DI GUNAKAN JUGA...wehhh para Warga indonesia...Jangan Kelebihan Kali lah ya.. Kenyataannya Anda masih dan Memang Harus Menggunakan Produk-produk yang anda Viralkan untuk di boikot. Nyatanya anda memang Harus menggunakan nya setiap saat...,aneh saja para warga negara iniboikotnya di nampakkan di kamera sebaliknya produk yg mau di boikot kenyataannya di gunakan jugawehhh para warga indonesiajangan kelebihan kali lah ya kenyataannya anda masih dan memang harus menggunakan produkproduk yang anda viralkan untuk di boikot nyatanya anda memang harus menggunakan nya setiap saat
753,@foxberries9907,pembodohan!!!,pembodohan
755,@tbrracing2887,Hati-hati kalo bikin konten youtube karena menyebarkan berita hoax bisa kena UU ITE,hatihati kalo bikin konten youtube karena menyebarkan berita hoax bisa kena uu ite
756,@user-cp4mi2sd2u,Jangan Sampek masuk grup keluarga auto berisik 😅,jangan sampek masuk grup keluarga auto berisik
757,@user-cp4mi2sd2u,Gw heran lu gak sadar dari dulu lu makan,gw heran lu gak sadar dari dulu lu makan
758,@kentangmustofa9212,"Orang orang terlalu sibuk dengan memboikot makanan dan barang kebutuhan sehari hari yang pro israel, sampai lupa kalo kita semua sedang menggunakan aplikasi siapa.",orang orang terlalu sibuk dengan memboikot makanan dan barang kebutuhan sehari hari yang pro israel sampai lupa kalo kita semua sedang menggunakan aplikasi siapa
759,@SERIES_Kmh,"SEBENERNYA SEBAGIAN BESAR PARA PEKERJA ENTAH ITU YG DI PABRIK ATAU APALAH YG ADA SANGKUT PAUTNYA DENGAN PRODAK ISRAEL SEBENERNYA MEREKA BUKAN PUNYA TUJUAN UNTUK MEMBANTU ISRAEL TAPI MEREKA KERJA UNTUK CARI NAFKAH.... SEHINGGA DIA KENA DAMPAKNYA, KARENA KETIDAK TAHUANYA KASIAN.... CONTOH TUKANG GALON KERINGAT BERCUCURAN, DIA GA PUNYA TUJUAN UNTUK MEMBANTU ISRAEL TAPI UNTUK MENGAIS REZEKI CARI DUIT BUAT MAKAN, BUAT ISTRI, ANAK, ANAK SEKOLAH DLL... KASIAN",sebenernya sebagian besar para pekerja entah itu yg di pabrik atau apalah yg ada sangkut pautnya dengan prodak israel sebenernya mereka bukan punya tujuan untuk membantu israel tapi mereka kerja untuk cari nafkah sehingga dia kena dampaknya karena ketidak tahuanya kasian contoh tukang galon keringat bercucuran dia ga punya tujuan untuk membantu israel tapi untuk mengais rezeki cari duit buat makan buat istri anak anak sekolah dll kasian
760,@abbrarridho2876,"Lah ini YouTube produk nya siapa coba?kalo emg niat boikot ya jgn pakek YouTube jg bro.produk nya g salah bro karna produknya sudah byk berjasa jg dlm kehidupan kita selama ini.itu masalah politik,jgn d sangkut pautkan dengan masalah kemanusiaan gaes",lah ini youtube produk nya siapa cobakalo emg niat boikot ya jgn pakek youtube jg broproduk nya salah bro karna produknya sudah byk berjasa jg dlm kehidupan kita selama iniitu masalah politikjgn sangkut pautkan dengan masalah kemanusiaan gaes
761,@nafisah3465,Selagi pajaknya lancar .ok ok aja,selagi pajaknya lancar ok ok aja
762,@satriotrenggalek7315,hadehhhh..... nahhhh pake aja abu bagi yg setuju... 😂😂😂😂 pake SANTITET.. BIJI KELERAK.....,hadehhhh nahhhh pake aja abu bagi yg setuju pake santitet biji kelerak
763,@pemilikz_hati,Nama Pabrik nya lg mbk..jdi klo mereka mau beli biar melihat nama pabriknya jg.pabriknya kn produknya bnyak bnget.,nama pabrik nya lg mbkjdi klo mereka mau beli biar melihat nama pabriknya jgpabriknya kn produknya bnyak bnget
764,@user-gz3xc4ev2h,Ipong buatan mamarika dan mamarika dukung si rael kenapa ipong gak ikut di boikot,ipong buatan mamarika dan mamarika dukung si rael kenapa ipong gak ikut di boikot
765,@budakleuweung7011,Ujung2 nya perang dagang smua mengambil kesempatan di atas derita palestina sudah kebaca biar produk yg tadi nya ga laku jadi laku masih aja ada org yg berbisnis di atas tangis penderitaan palestina,ujung nya perang dagang smua mengambil kesempatan di atas derita palestina sudah kebaca biar produk yg tadi nya ga laku jadi laku masih aja ada org yg berbisnis di atas tangis penderitaan palestina
766,@uziesejuta8740,alah sia anjing ngajak boikot kalo sia betani hp kalian banting itu semua produk yahudi..karena pake sistem android atau ios... katanya jihad tapi hp sayang... setuju haram tapi hp halal... kalian gerombolan munafik....,alah sia anjing ngajak boikot kalo sia betani hp kalian banting itu semua produk yahudikarena pake sistem android atau ios katanya jihad tapi hp sayang setuju haram tapi hp halal kalian gerombolan munafik
